cement,sand,gravel,water,plasticizer_kg,fly_ash,microsilica_kg,strength_1,strength_3,strength_7,strength_28,source,imputed_early
469.0,826.0,825.0,230.0,0.0,0.0,0.0,13.953333332,22.6741666645,28.6043333306,34.88333333,normal_concrete,1
469.0,840.5,852.1,137.8,32.2,117.2,0.0,34.458893734729855,40.2,54.9,66.9,normal_concrete,1
470.0,693.0,1130.0,157.0,7.05,0.0,0.0,24.64,40.04,50.512,61.6,normal_concrete,1
470.0,761.0,929.0,190.0,5.64,0.0,0.0,14.340000000000002,23.302500000000002,29.397,35.85,normal_concrete,1
470.0,773.0,1024.0,158.0,5.94,0.0,25.0,27.960000000000004,45.435,57.318,69.9,normal_concrete,1
470.0,809.0,877.0,214.0,5.17,22.5,0.0,11.493333332,18.6766666645,23.5613333306,28.73333333,normal_concrete,1
470.0,826.0,826.0,178.0,0.0,0.0,0.0,14.340000000000002,23.302500000000002,29.397,35.85,normal_concrete,1
470.0,877.0,809.0,214.0,6.5,22.5,0.0,11.026666668,17.9183333355,22.6046666694,27.56666667,normal_concrete,1
471.0,660.0,1124.0,165.0,7.07,0.0,0.0,21.82,35.457499999999996,44.730999999999995,54.55,normal_concrete,1
475.0,594.0,932.0,228.0,0.0,0.0,0.0,36.5772397638839,37.711852133842704,38.6,39.29,normal_concrete,1
475.0,641.0,1098.0,142.0,1.9,59.0,0.0,22.892,37.1995,46.928599999999996,57.23,normal_concrete,1
475.0,662.0,1044.0,162.0,9.5,0.0,0.0,23.408,38.038000000000004,47.986399999999996,58.52,normal_concrete,1
475.0,772.0,1023.0,155.0,6.0,0.0,25.0,26.860000000000003,43.64750000000001,55.063,67.15,normal_concrete,1
475.0,781.5,852.1,181.1,8.9,118.8,0.0,31.04287607392661,37.8,55.6,68.3,normal_concrete,1
476.0,688.0,1077.0,162.0,7.14,0.0,0.0,24.240000000000002,39.39,49.692,60.6,normal_concrete,1
477.0,798.0,865.0,210.0,4.77,0.0,0.0,15.080000000000002,24.505000000000003,30.914,37.7,normal_concrete,1
478.0,783.0,1037.0,153.0,5.74,0.0,0.0,24.86,40.3975,50.962999999999994,62.15,normal_concrete,1
479.0,743.0,1070.0,158.0,13.89,0.0,0.0,24.44,39.715,50.102,61.1,normal_concrete,1
479.0,823.0,823.0,225.0,38.32,0.0,0.0,14.719999999999999,23.919999999999998,30.175999999999995,36.8,normal_concrete,1
480.0,699.0,1093.0,158.0,7.2,0.0,0.0,26.78,43.517500000000005,54.899,66.95,normal_concrete,1
480.0,706.0,1059.0,158.0,7.91,47.0,0.0,28.84,46.864999999999995,59.12199999999999,72.1,normal_concrete,1
480.0,712.2,936.2,192.0,0.0,0.0,0.0,16.257836448334047,24.4,34.57,43.94,normal_concrete,1
480.0,721.0,936.0,192.0,0.0,0.0,0.0,14.715150170902396,24.39,31.80103638589749,43.89,normal_concrete,1
480.0,767.0,1059.0,144.0,7.68,0.0,0.0,27.180000000000003,44.167500000000004,55.719,67.95,normal_concrete,1
480.0,790.0,790.0,240.0,0.0,0.0,0.0,14.0,22.75,28.7,35.0,normal_concrete,1
480.0,800.0,1018.0,152.0,8.64,0.0,0.0,26.42,42.9325,54.160999999999994,66.05,normal_concrete,1
480.0,851.0,871.0,182.4,3.17,0.0,0.0,18.8,30.55,38.54,47.0,normal_concrete,1
480.0,851.0,871.0,182.4,3.92,0.0,0.0,23.72,38.545,48.626,59.3,normal_concrete,1
480.0,851.0,871.0,182.4,4.32,0.0,0.0,23.76,38.61,48.708,59.4,normal_concrete,1
480.0,851.0,871.0,182.4,5.23,0.0,0.0,25.44,41.34,52.152,63.6,normal_concrete,1
480.0,851.0,871.0,182.4,5.93,0.0,0.0,23.240000000000002,37.765,47.641999999999996,58.1,normal_concrete,1
480.0,883.0,903.0,158.4,5.88,0.0,0.0,28.0,45.5,57.4,70.0,normal_concrete,1
480.0,883.0,903.0,158.4,6.33,0.0,0.0,26.160000000000004,42.510000000000005,53.628,65.4,normal_concrete,1
480.0,883.0,903.0,158.4,7.19,0.0,0.0,23.880000000000003,38.805,48.954,59.7,normal_concrete,1
480.0,883.0,903.0,158.4,8.49,0.0,0.0,26.960000000000004,43.81,55.268,67.4,normal_concrete,1
480.0,883.0,903.0,158.4,8.64,0.0,0.0,25.28,41.080000000000005,51.824,63.2,normal_concrete,1
480.0,883.0,903.0,158.4,9.45,0.0,0.0,26.8,43.550000000000004,54.94,67.0,normal_concrete,1
481.82,742.0,1067.0,159.0,7.22,0.0,0.0,26.62,43.2575,54.571,66.55,normal_concrete,1
482.0,786.0,786.0,246.0,28.2,0.0,0.0,14.480000000000002,23.53,29.684,36.2,normal_concrete,1
482.0,786.0,786.0,246.0,38.56,0.0,0.0,13.40666666666667,21.78583333333334,27.48366666666667,33.51666666666667,normal_concrete,1
483.0,742.0,1067.0,162.0,7.25,0.0,0.0,29.700000000000003,48.2625,60.885,74.25,normal_concrete,1
485.0,686.0,1119.0,160.0,7.28,0.0,0.0,27.479999999999997,44.654999999999994,56.33399999999999,68.69999999999999,normal_concrete,1
485.0,686.0,1119.0,160.0,7.76,0.0,0.0,27.12,44.07,55.596,67.8,normal_concrete,1
485.0,687.0,1120.0,158.0,7.76,0.0,0.0,25.700000000000003,41.7625,52.684999999999995,64.25,normal_concrete,1
485.0,704.0,1101.0,160.0,8.73,0.0,0.0,27.360000000000003,44.46000000000001,56.088,68.4,normal_concrete,1
485.0,800.0,1120.0,146.0,0.0,0.0,0.0,28.796,46.7935,59.03179999999999,71.99,normal_concrete,1
488.0,740.0,1064.0,158.0,7.32,0.0,0.0,24.980000000000004,40.5925,51.208999999999996,62.45,normal_concrete,1
488.0,756.0,888.0,210.0,3.9,0.0,0.0,17.040000000000003,27.69,34.932,42.6,normal_concrete,1
489.0,776.0,1029.0,156.0,6.85,0.0,0.0,24.480000000000004,39.78,50.184,61.2,normal_concrete,1
489.0,796.0,796.0,220.0,0.0,0.0,0.0,13.8,22.425,28.29,34.5,normal_concrete,1
489.0,823.0,823.0,215.0,0.0,0.0,0.0,14.040000000000001,22.815,28.782,35.1,normal_concrete,1
490.0,631.0,1169.0,160.0,7.4,0.0,0.0,25.22,40.9825,51.70099999999999,63.05,normal_concrete,1
490.0,684.0,1020.0,160.0,7.35,0.0,0.0,26.72,43.42,54.775999999999996,66.8,normal_concrete,1
490.0,740.0,1064.0,158.0,8.82,0.0,0.0,25.78,41.892500000000005,52.849,64.45,normal_concrete,1
490.0,805.0,805.0,250.0,39.2,0.0,0.0,14.730000000000002,23.93625,30.1965,36.825,normal_concrete,1
490.0,816.0,884.0,220.0,4.9,23.0,0.0,13.786666668000002,22.4033333355,28.2626666694,34.46666667,normal_concrete,1
490.0,884.0,816.0,220.0,6.7,23.0,0.0,13.853333332,22.5116666645,28.399333330599998,34.63333333,normal_concrete,1
491.0,699.0,822.0,201.0,3.9,149.0,0.0,16.439381853640935,29.55,37.92,57.92,normal_concrete,1
491.0,699.0,882.0,210.0,3.9,149.0,0.0,11.280251259291498,25.61,33.49,55.55,normal_concrete,1
491.0,715.0,1072.0,162.0,6.38,0.0,0.0,24.78,40.267500000000005,50.799,61.95,normal_concrete,1
491.0,717.0,1075.0,157.0,7.37,50.0,0.0,24.32,39.519999999999996,49.855999999999995,60.8,normal_concrete,1
491.0,719.0,1078.0,157.0,7.37,0.0,0.0,26.92,43.745,55.18599999999999,67.3,normal_concrete,1
491.0,721.0,1081.0,157.0,7.37,0.0,0.0,25.84,41.989999999999995,52.971999999999994,64.6,normal_concrete,1
491.0,735.0,1057.0,157.0,7.37,0.0,0.0,24.400000000000002,39.65,50.019999999999996,61.0,normal_concrete,1
491.0,775.0,1027.0,157.0,7.37,0.0,0.0,24.200000000000003,39.325,49.61,60.5,normal_concrete,1
491.0,811.0,991.0,157.0,7.86,0.0,0.0,25.52,41.47,52.315999999999995,63.8,normal_concrete,1
494.0,663.0,1130.0,163.0,7.41,0.0,0.0,26.02,42.2825,53.340999999999994,65.05,normal_concrete,1
494.0,670.0,1141.0,158.0,7.9,0.0,0.0,25.873333333333335,42.04416666666667,53.040333333333336,64.68333333333334,normal_concrete,1
494.0,683.0,1115.0,158.0,7.41,0.0,0.0,25.200000000000003,40.95,51.66,63.0,normal_concrete,1
494.0,713.0,1071.0,163.0,7.41,0.0,0.0,24.400000000000002,39.65,50.019999999999996,61.0,normal_concrete,1
494.0,735.0,1058.0,163.0,7.41,0.0,0.0,26.580000000000002,43.1925,54.489,66.45,normal_concrete,1
494.0,737.0,1061.0,158.0,7.41,0.0,0.0,27.22,44.2325,55.800999999999995,68.05,normal_concrete,1
495.0,684.0,1267.0,154.0,7.9,0.0,0.0,26.200000000000003,42.575,53.709999999999994,65.5,normal_concrete,1
495.0,866.0,775.0,182.0,9.08,0.0,0.0,27.72,45.045,56.82599999999999,69.3,normal_concrete,1
497.0,662.0,1127.0,164.0,7.46,0.0,0.0,27.28,44.330000000000005,55.924,68.2,normal_concrete,1
497.0,696.0,1088.0,159.0,7.46,0.0,0.0,23.786666668000002,38.6533333355,48.7626666694,59.46666667,normal_concrete,1
497.0,702.0,1097.0,154.0,8.95,0.0,0.0,25.8,41.925000000000004,52.88999999999999,64.5,normal_concrete,1
497.0,753.0,1041.0,159.0,7.46,0.0,0.0,25.12,40.82,51.495999999999995,62.8,normal_concrete,1
497.0,772.0,1007.0,164.0,7.46,60.0,0.0,25.82,41.9575,52.931,64.55,normal_concrete,1
499.0,807.0,1028.0,166.0,6.74,0.0,0.0,20.480000000000004,33.28,41.984,51.2,normal_concrete,1
500.0,337.0,1467.0,185.0,0.0,0.0,0.0,29.8,48.425000000000004,61.089999999999996,74.5,normal_concrete,1
500.0,613.0,1125.0,200.0,0.0,0.0,0.0,12.64,26.06,33.21,44.09,normal_concrete,0
500.0,655.0,1033.0,151.0,9.0,0.0,0.0,27.936000000000003,45.396,57.2688,69.84,normal_concrete,1
500.0,740.16,769.18,154.0,10.5,0.0,0.0,34.796,56.5435,71.33179999999999,86.99,normal_concrete,1
500.0,740.48,769.52,154.0,10.5,0.0,0.0,38.166,62.019749999999995,78.24029999999999,95.41499999999999,normal_concrete,1
500.0,740.59,769.63,154.0,10.5,0.0,0.0,39.904,64.84400000000001,81.8032,99.76,normal_concrete,1
500.0,740.8,769.85,154.0,10.5,0.0,0.0,33.260000000000005,54.04750000000001,68.183,83.15,normal_concrete,1
500.0,758.01,787.73,140.0,10.5,0.0,0.0,33.576,54.561,68.8308,83.94,normal_concrete,1
500.0,758.33,788.07,140.0,10.5,0.0,0.0,34.870000000000005,56.66375000000001,71.4835,87.17500000000001,normal_concrete,1
500.0,766.19,774.98,154.0,11.2,0.0,0.0,46.812000000000005,76.0695,95.96459999999999,117.03,normal_concrete,1
500.0,781.44,790.4,140.0,13.3,0.0,0.0,36.452,59.2345,74.72659999999999,91.13,normal_concrete,1
500.0,805.0,805.0,240.0,0.0,0.0,0.0,16.133333332000003,26.216666664500003,33.0733333306,40.33333333,normal_concrete,1
500.0,832.0,833.0,185.0,0.0,4.0,0.0,16.8,27.3,34.44,42.0,normal_concrete,1
500.0,840.0,870.0,198.0,8.96,0.0,0.0,27.200000000000003,44.2,55.76,68.0,normal_concrete,1
500.0,840.0,870.0,198.0,9.72,0.0,0.0,27.158000000000005,44.13175000000001,55.6739,67.89500000000001,normal_concrete,1
500.0,853.0,966.0,140.0,4.0,0.0,0.0,27.028,43.9205,55.40739999999999,67.57,normal_concrete,1
500.0,855.0,830.0,198.0,8.96,0.0,0.0,26.8,43.550000000000004,54.94,67.0,normal_concrete,1
500.0,855.0,830.0,198.0,9.72,0.0,0.0,27.068,43.9855,55.489399999999996,67.67,normal_concrete,1
500.0,855.0,840.0,198.0,9.72,0.0,0.0,26.0,42.25,53.3,65.0,normal_concrete,1
500.0,870.0,830.0,198.0,8.96,0.0,0.0,26.12,42.445,53.54599999999999,65.3,normal_concrete,1
500.0,870.0,830.0,198.0,9.72,0.0,0.0,26.04,42.315,53.38199999999999,65.1,normal_concrete,1
500.0,870.0,840.0,198.0,9.72,0.0,0.0,25.944000000000003,42.159,53.185199999999995,64.86,normal_concrete,1
500.0,875.0,750.0,200.0,17.5,0.0,0.0,14.840000000000002,24.115000000000002,30.422,37.1,normal_concrete,1
500.0,875.0,750.0,200.0,20.0,0.0,0.0,15.839999999999998,25.74,32.471999999999994,39.599999999999994,normal_concrete,1
500.0,875.0,750.0,200.0,22.5,0.0,0.0,14.14,22.977500000000003,28.987,35.35,normal_concrete,1
500.0,883.0,883.0,185.0,7.0,0.0,0.0,16.16,26.26,33.128,40.4,normal_concrete,1
500.0,967.0,639.0,173.5,6.75,0.0,0.0,24.880000000000003,40.43,51.004,62.2,normal_concrete,1
500.1,613.2,1124.4,200.0,3.0,0.0,0.0,17.652,28.684500000000003,36.1866,44.13,normal_concrete,1
505.0,630.0,1030.0,195.0,0.0,60.0,0.0,25.608,41.613,52.496399999999994,64.02,normal_concrete,1
510.0,900.0,750.0,209.0,12.0,0.0,0.0,30.860000000000003,50.14750000000001,63.263,77.15,normal_concrete,1
516.0,802.0,801.0,162.0,8.2,0.0,0.0,16.548,26.8905,33.923399999999994,41.37,normal_concrete,1
516.0,802.0,801.0,162.0,8.3,0.0,0.0,16.548,26.8905,33.923399999999994,41.37,normal_concrete,1
520.0,770.0,1063.0,147.0,9.36,0.0,0.0,27.62,44.8825,56.620999999999995,69.05,normal_concrete,1
520.0,805.0,870.0,175.0,5.2,0.0,0.0,20.408,33.163000000000004,41.8364,51.02,normal_concrete,1
520.0,855.0,855.0,170.0,5.2,0.0,0.0,24.112000000000002,39.182,49.4296,60.28,normal_concrete,1
522.0,896.0,896.0,146.0,0.0,0.0,0.0,16.147975754014936,35.54791676284188,50.51,74.99,normal_concrete,1
525.0,613.0,1125.0,189.0,0.0,0.0,0.0,29.138844417879735,33.8,42.42,55.94,normal_concrete,1
528.0,720.0,920.0,185.0,6.9,0.0,0.0,22.732,36.9395,46.60059999999999,56.83,normal_concrete,1
528.0,791.0,791.0,190.0,5.28,0.0,0.0,13.580000000000002,22.067500000000003,27.839000000000002,33.95,normal_concrete,1
530.0,670.0,1088.0,165.0,7.95,0.0,0.0,28.679999999999996,46.605,58.79399999999999,71.69999999999999,normal_concrete,1
530.0,670.0,1090.0,160.0,8.48,0.0,0.0,26.610000000000003,43.24125000000001,54.5505,66.525,normal_concrete,1
531.3,893.7,852.1,141.8,28.2,0.0,0.0,36.06199272770816,41.3,46.9,56.4,normal_concrete,1
540.0,613.0,1125.0,173.0,0.0,0.0,0.0,39.384405846254275,41.64,52.61,67.31,normal_concrete,1
540.0,676.0,1040.0,162.0,2.5,0.0,0.0,31.996,51.9935,65.59179999999999,79.99,normal_concrete,1
540.0,676.0,1055.0,162.0,2.5,0.0,0.0,24.756,40.228500000000004,50.7498,61.89,normal_concrete,1
540.0,900.0,750.0,192.0,12.0,0.0,0.0,31.672000000000004,51.467000000000006,64.9276,79.18,normal_concrete,1
540.0,900.0,750.0,200.0,12.0,0.0,0.0,31.22,50.7325,64.00099999999999,78.05,normal_concrete,1
540.0,900.0,750.0,209.0,12.0,0.0,0.0,31.128,50.583,63.81239999999999,77.82,normal_concrete,1
540.0,1600.0,0.0,300.0,0.0,0.0,0.0,15.32,24.895,31.405999999999995,38.3,normal_concrete,1
552.0,342.0,1486.0,160.0,5.52,0.0,0.0,36.52,59.345,74.866,91.3,normal_concrete,1
560.0,1600.0,0.0,250.0,5.6,0.0,0.0,15.680000000000001,25.480000000000004,32.144,39.2,normal_concrete,1
570.0,900.0,750.0,200.0,12.0,0.0,0.0,32.168,52.273,65.9444,80.42,normal_concrete,1
581.0,1229.0,0.0,310.0,0.0,0.0,0.0,12.120000000000001,19.695,24.846,30.3,normal_concrete,1
600.0,336.0,1462.0,155.0,7.2,0.0,0.0,36.92,59.995,75.68599999999999,92.3,normal_concrete,1
650.0,1630.0,0.0,310.0,0.0,0.0,0.0,17.56,28.535,35.998,43.9,normal_concrete,1
